listing_id,city,state,locality,area_sqft,bhk,bathrooms,floor,total_floors,property_age_years,age_band,furnishing_status,property_type,price,price_per_sqft,parking,lift,security,power_backup,gym,pool,clubhouse,garden
L100171,delhi,Delhi,Gurugram,983.6,2,1.0,5,8.0,16.0,10-20,unfurnished,independent,19281600.0,19602.7,1,0,0,0,0,0,0,1
L100172,mumbai,Maharashtra,Bandra,1535.5,3,3.0,4,7.0,6.0,5-10,unfurnished,apartment,77931900.0,50753.1,1,0,1,1,1,0,1,1
L100173,kolkata,West Bengal,Salt Lake,795.2,1,1.0,13,14.0,8.0,5-10,unfurnished,villa,31740500.0,39915.1,1,1,0,0,0,1,0,0
L100174,chandigarh,Chandigarh,Sector 8,1528.6,3,2.0,0,1.0,1.0,1-5,semi,apartment,23475000.0,15356.9,0,0,1,0,1,0,0,1
L100175,jaipur,Rajasthan,Mansarovar,1676.0,4,3.0,4,12.0,3.0,1-5,unfurnished,apartment,7129900.0,4254.1,0,1,1,0,0,0,1,0
L100176,hyderabad,Telangana,Uppal,1703.0,4,3.0,6,18.0,0.0,new,full,independent,13509600.0,7932.9,1,0,0,0,0,0,1,0
L100177,mumbai,Maharashtra,Navi Mumbai,1078.1,2,2.0,9,20.0,5.0,5-10,unfurnished,apartment,15707300.0,14569.7,1,0,0,0,0,1,1,1
L100178,pune,Maharashtra,Kharadi,1224.4,3,3.0,5,21.0,39.0,20+,semi,apartment,12394300.0,10122.7,1,1,1,0,0,0,0,1
L100179,kolkata,West Bengal,Salt Lake,841.9,2,2.0,0,1.0,0.0,new,semi,independent,10151400.0,12057.3,1,1,1,1,0,0,1,0
L100180,pune,Maharashtra,Koregaon Park,712.5,2,1.0,2,13.0,2.0,1-5,semi,apartment,13689700.0,19213.7,1,0,1,0,1,1,0,0
L100181,chandigarh,Chandigarh,Zirakpur,1282.9,2,2.0,5,10.0,32.0,20+,unfurnished,apartment,6763400.0,5272.0,0,1,1,1,0,1,1,0
L100182,jaipur,Rajasthan,Jagatpura,1346.2,3,3.0,0,0.0,7.0,5-10,semi,plot,3991800.0,2965.2,0,0,1,0,0,0,0,1
L100183,chandigarh,Chandigarh,IT Park,1356.1,3,2.0,16,18.0,35.0,20+,full,independent,16848900.0,12424.5,0,1,1,1,0,1,0,1
L100184,kochi,Kerala,Aluva,805.0,1,1.0,5,6.0,39.0,20+,unfurnished,villa,4137500.0,5139.8,1,1,0,1,0,0,1,1
L100185,mumbai,Maharashtra,Bandra,2156.1,4,3.0,10,13.0,19.0,10-20,full,apartment,99754300.0,46265.5,0,0,0,1,1,0,0,0
L100186,kochi,Kerala,Panampilly Nagar,1408.6,4,4.0,14,23.0,1.0,1-5,full,independent,15595200.0,11071.5,1,0,0,0,1,1,0,1
L100187,kochi,Kerala,Fort Kochi,2488.2,5,5.0,0,5.0,11.0,10-20,full,apartment,15302400.0,6150.0,1,0,1,0,0,0,0,0
L100188,pune,Maharashtra,Koregaon Park,2062.2,5,5.0,1,14.0,0.0,new,semi,apartment,34417700.0,16689.5,0,0,1,0,1,0,0,0
L100189,jaipur,Rajasthan,Malviya Nagar,1675.5,4,4.0,17,18.0,31.0,20+,full,apartment,10984600.0,6556.2,1,1,1,1,1,0,0,0
L100190,chennai,Tamil Nadu,Adyar,1253.3,3,2.0,18,20.0,4.0,1-5,semi,apartment,21081200.0,16820.7,1,0,0,1,0,1,0,0
L100191,chandigarh,Chandigarh,IT Park,1122.5,2,2.0,14,17.0,4.0,1-5,full,apartment,17733100.0,15797.9,1,1,0,0,0,1,1,0
L100192,mumbai,Maharashtra,Bandra,909.9,2,1.0,7,12.0,10.0,10-20,semi,villa,57456300.0,63147.8,1,1,0,1,0,0,1,1
L100193,pune,Maharashtra,Hinjewadi,993.4,2,2.0,9,,3.0,1-5,full,independent,14033200.0,14126.5,1,0,0,1,0,0,0,1
L100194,pune,Maharashtra,Baner,776.4,1,1.0,8,13.0,8.0,5-10,semi,villa,13139800.0,16924.7,1,1,0,0,1,0,0,0
L100195,kochi,Kerala,Edappally,1081.5,2,2.0,0,1.0,19.0,10-20,full,apartment,6714100.0,6208.2,1,1,1,0,0,0,1,0
L100196,kochi,Kerala,Kakkanad,1616.7,3,2.0,8,14.0,31.0,20+,semi,independent,9760000.0,6036.8,1,1,1,0,1,0,1,1
L100197,chandigarh,Chandigarh,Panchkula,1165.3,2,1.0,7,8.0,13.0,10-20,semi,apartment,10116900.0,8681.6,0,1,1,0,1,1,0,1
L100198,ahmedabad,Gujarat,Vastrapur,1071.2,3,2.0,8,15.0,14.0,10-20,full,apartment,8355900.0,7800.9,0,1,1,1,1,1,1,0
L100199,kolkata,West Bengal,Garia,506.1,1,1.0,1,2.0,1.0,1-5,unfurnished,apartment,2913500.0,5757.2,0,0,0,1,0,1,1,0
L100200,lucknow,Uttar Pradesh,Hazratganj,1534.1,4,4.0,13,16.0,17.0,10-20,unfurnished,apartment,8795100.0,5733.2,0,0,1,0,1,1,1,0
L100201,lucknow,Uttar Pradesh,Indira Nagar,1695.2,4,3.0,0,0.0,15.0,10-20,semi,plot,5028100.0,2966.1,0,1,1,0,0,1,0,1
L100202,jaipur,Rajasthan,Ajmer Road,1581.9,3,2.0,5,8.0,3.0,1-5,semi,apartment,5338700.0,3374.8,1,0,0,0,1,1,0,0
L100203,hyderabad,Telangana,Miyapur,1008.8,2,1.0,11,22.0,4.0,1-5,full,apartment,7111700.0,7049.9,0,1,1,0,0,1,0,1
L100204,ahmedabad,Gujarat,Vastrapur,1186.2,3,2.0,3,3.0,4.0,1-5,unfurnished,independent,10897000.0,9186.6,0,0,1,1,1,1,1,0
L100205,kolkata,West Bengal,Behala,935.7,2,1.0,0,0.0,2.0,1-5,full,plot,3696700.0,3950.6,0,1,0,0,0,0,0,0
L100206,kolkata,West Bengal,Howrah,858.6,2,1.0,0,6.0,9.0,5-10,semi,villa,5629300.0,6556.7,1,1,1,0,0,1,0,0
L100207,lucknow,Uttar Pradesh,Jankipuram,706.3,3,3.0,11,23.0,3.0,1-5,unfurnished,apartment,2842000.0,4024.0,0,0,0,0,0,1,1,0
L100208,hyderabad,Telangana,Kondapur,409.3,1,1.0,0,0.0,8.0,5-10,unfurnished,plot,2757800.0,6738.1,0,0,1,1,1,1,1,1
L100209,kolkata,West Bengal,Ballygunge,514.8,1,1.0,12,17.0,26.0,20+,semi,villa,6812400.0,13231.9,1,0,1,1,0,0,0,0
L100210,mumbai,Maharashtra,Thane,939.5,2,2.0,1,11.0,2.0,1-5,semi,apartment,19541800.0,20799.8,1,0,0,0,1,1,0,0
L100211,chandigarh,Chandigarh,Mohali,676.9,1,1.0,8,12.0,0.0,new,full,apartment,6397900.0,9451.8,0,0,1,0,0,1,0,1
L100212,hyderabad,Telangana,Hitec City,895.1,3,3.0,0,23.0,8.0,5-10,unfurnished,independent,9278800.0,10366.0,0,1,1,1,1,0,0,1
L100213,chandigarh,Chandigarh,Mohali,1265.4,3,,7,20.0,16.0,10-20,full,villa,16399200.0,12959.4,1,1,1,1,0,1,1,0
L100214,delhi,Delhi,Rohini,1466.2,3,3.0,0,6.0,4.0,1-5,unfurnished,apartment,24923100.0,16998.1,1,1,1,1,1,1,0,1
L100215,mumbai,Maharashtra,Andheri West,1219.8,2,,3,7.0,0.0,new,semi,apartment,54099300.0,44352.2,1,1,1,1,1,1,1,1
L100216,jaipur,Rajasthan,Jagatpura,1194.5,3,3.0,2,9.0,14.0,10-20,unfurnished,apartment,3975400.0,3328.2,0,0,0,0,1,1,0,1
L100217,lucknow,Uttar Pradesh,Aliganj,1576.7,3,2.0,10,15.0,0.0,new,full,apartment,8566800.0,5433.5,0,1,1,0,0,0,0,1
L100218,chennai,Tamil Nadu,Anna Nagar,1279.8,2,1.0,5,14.0,1.0,1-5,semi,apartment,16137500.0,12608.9,1,1,1,0,0,1,0,0
L100219,delhi,Delhi,Gurugram,1652.0,3,2.0,1,1.0,4.0,1-5,semi,apartment,120871400.0,73166.7,0,0,0,0,1,1,1,1
L100220,jaipur,Rajasthan,Mansarovar,1363.0,3,3.0,4,16.0,8.0,5-10,unfurnished,apartment,5523000.0,4052.0,0,0,1,0,1,1,0,1
L100221,chennai,Tamil Nadu,Porur,1180.3,3,2.0,15,19.0,15.0,10-20,unfurnished,apartment,7725200.0,6544.9,1,0,1,0,0,0,1,1
L100222,lucknow,Uttar Pradesh,Aliganj,1503.7,3,2.0,6,10.0,17.0,10-20,full,independent,6506800.0,4327.2,0,0,1,1,1,1,1,0
L100223,hyderabad,Telangana,Gachibowli,1236.8,3,2.0,2,6.0,9.0,5-10,unfurnished,apartment,14140500.0,11433.6,1,1,1,1,0,0,1,1
L100224,chandigarh,Chandigarh,Sector 8,2562.8,5,5.0,2,2.0,3.0,1-5,semi,independent,51122000.0,19947.8,1,0,1,0,1,0,1,0
L100225,kolkata,West Bengal,Garia,1024.0,2,1.0,3,20.0,,1-5,unfurnished,apartment,6747100.0,6588.7,0,1,1,1,1,1,0,1
L100226,hyderabad,Telangana,Miyapur,1123.8,2,2.0,10,11.0,5.0,5-10,semi,villa,9102900.0,8100.3,1,0,1,0,0,0,0,0
L100227,jaipur,Rajasthan,Malviya Nagar,1768.7,3,3.0,3,10.0,2.0,1-5,semi,apartment,11304200.0,6391.4,0,1,0,0,0,0,1,0
L100228,bengaluru,Karnataka,Electronic City,1302.0,2,1.0,1,15.0,7.0,5-10,unfurnished,villa,12467400.0,9575.3,1,0,1,1,0,0,0,0
L100229,kochi,Kerala,Kakkanad,812.8,2,2.0,10,22.0,0.0,new,unfurnished,independent,5878600.0,7232.7,0,1,1,0,0,1,0,1
L100230,jaipur,Rajasthan,Ajmer Road,1633.1,4,4.0,3,23.0,5.0,5-10,unfurnished,independent,6424500.0,3934.0,0,1,1,0,0,0,0,1
L100231,kochi,Kerala,Kakkanad,1727.8,3,3.0,5,6.0,26.0,20+,full,villa,10959400.0,6342.8,0,1,1,1,1,0,1,1
L100232,ahmedabad,Gujarat,SG Highway,1545.3,3,3.0,0,2.0,5.0,5-10,semi,apartment,10480700.0,6782.5,1,1,0,0,1,0,1,1
L100233,lucknow,Uttar Pradesh,Indira Nagar,979.5,2,2.0,0,16.0,38.0,20+,full,apartment,3772000.0,3851.0,0,0,0,1,1,0,1,0
L100234,chennai,Tamil Nadu,Porur,2328.4,5,4.0,2,13.0,6.0,5-10,full,apartment,17061100.0,7327.4,0,0,1,1,1,0,0,0
L100235,kochi,Kerala,Edappally,1322.1,4,4.0,0,8.0,4.0,1-5,unfurnished,independent,10318600.0,7804.5,1,1,1,1,1,0,0,1
L100236,kolkata,West Bengal,Salt Lake,1589.1,3,3.0,6,9.0,2.0,1-5,semi,apartment,14855000.0,9348.1,0,0,0,1,0,1,1,0
L100237,chandigarh,Chandigarh,Zirakpur,1174.3,3,2.0,16,17.0,17.0,10-20,semi,apartment,8046400.0,6852.3,1,0,1,1,1,1,1,1
L100238,delhi,Delhi,Gurugram,736.8,1,1.0,0,,0.0,new,semi,independent,21449500.0,29110.5,1,0,1,1,0,1,0,0
L100239,chennai,Tamil Nadu,Adyar,1890.7,3,2.0,10,10.0,4.0,1-5,semi,independent,33909100.0,17935.1,0,1,1,1,1,0,1,0
L100240,kochi,Kerala,Fort Kochi,1276.0,2,2.0,3,8.0,25.0,20+,semi,apartment,8446500.0,6619.4,1,1,1,1,1,1,1,1
L100241,ahmedabad,Gujarat,SG Highway,1622.9,3,3.0,3,7.0,8.0,5-10,full,apartment,11629500.0,7166.0,0,0,0,0,0,1,1,0
L100242,chandigarh,Chandigarh,Zirakpur,1531.4,3,3.0,2,10.0,8.0,5-10,unfurnished,independent,11040300.0,7209.4,1,0,0,1,0,1,0,0
L100243,bengaluru,Karnataka,Hebbal,555.5,1,1.0,4,4.0,0.0,new,semi,apartment,8031500.0,14458.8,0,0,0,0,1,0,1,1
L100244,ahmedabad,Gujarat,Satellite,2050.6,4,4.0,1,18.0,7.0,5-10,unfurnished,independent,16865300.0,8224.5,1,1,0,0,1,1,0,1
L100245,bengaluru,Karnataka,Electronic City,1637.7,4,4.0,1,1.0,0.0,new,unfurnished,apartment,16477200.0,10061.3,1,0,0,1,1,0,0,0
L100246,delhi,Delhi,Greater Noida,1173.6,3,3.0,7,15.0,4.0,1-5,semi,apartment,13592100.0,11581.2,0,0,0,0,1,0,0,0
L100247,kolkata,West Bengal,Howrah,1699.3,4,3.0,0,9.0,21.0,20+,semi,apartment,5917400.0,3482.2,1,0,1,0,0,0,0,0
L100248,delhi,Delhi,Greater Noida,1480.1,3,3.0,4,14.0,2.0,1-5,full,independent,19189000.0,12964.7,1,1,0,0,1,1,0,1
L100249,kolkata,West Bengal,Salt Lake,1124.2,3,3.0,3,6.0,5.0,5-10,full,independent,12896400.0,11471.5,1,0,1,0,1,1,1,1
L100250,chandigarh,Chandigarh,IT Park,1216.2,2,2.0,1,6.0,4.0,1-5,unfurnished,apartment,14685500.0,12075.1,0,1,0,1,1,1,1,1
L100251,ahmedabad,Gujarat,Maninagar,1093.7,3,2.0,2,3.0,16.0,10-20,unfurnished,villa,5937800.0,5429.0,1,1,0,1,0,0,0,0
L100252,kolkata,West Bengal,Howrah,2018.5,4,4.0,21,21.0,7.0,5-10,full,apartment,11865000.0,5878.0,1,0,1,1,1,1,1,0
L100253,delhi,Delhi,Dwarka,626.0,1,1.0,0,4.0,8.0,5-10,unfurnished,apartment,9409800.0,15031.8,1,1,1,0,1,0,1,0
L100254,bengaluru,Karnataka,Electronic City,1529.0,4,4.0,11,19.0,0.0,new,unfurnished,apartment,14415700.0,9428.4,1,1,0,0,1,0,0,1
L100255,pune,Maharashtra,Koregaon Park,1103.6,2,1.0,2,8.0,4.0,1-5,semi,villa,25796300.0,23375.3,0,1,0,0,1,0,0,0
L100256,bengaluru,Karnataka,Koramangala,1726.9,3,2.0,3,4.0,9.0,5-10,unfurnished,apartment,25850900.0,14969.9,1,1,0,1,1,0,0,0
L100257,hyderabad,Telangana,Miyapur,1035.8,2,2.0,2,4.0,4.0,1-5,semi,apartment,8024300.0,7746.8,0,1,1,1,0,1,0,1
L100258,jaipur,Rajasthan,Mansarovar,1271.9,4,3.0,4,14.0,1.0,1-5,semi,apartment,6564800.0,5161.4,1,0,1,0,1,0,0,0
L100259,jaipur,Rajasthan,Mansarovar,1405.2,3,3.0,9,,5.0,5-10,full,apartment,7962400.0,5666.3,1,1,0,0,0,0,1,0
L100260,chandigarh,Chandigarh,Sector 22,1010.2,2,2.0,0,1.0,7.0,5-10,semi,apartment,12025400.0,11904.1,1,0,1,0,0,1,0,1
L100261,chennai,Tamil Nadu,Velachery,807.6,2,2.0,0,23.0,17.0,10-20,semi,apartment,6525100.0,8079.7,0,0,1,0,0,1,1,1
L100262,kolkata,West Bengal,Ballygunge,1272.6,3,2.0,3,5.0,4.0,1-5,unfurnished,apartment,16098400.0,12650.5,1,1,1,1,1,1,0,0
L100263,kolkata,West Bengal,Howrah,1106.5,3,3.0,13,17.0,3.0,1-5,unfurnished,apartment,5988700.0,5412.0,1,0,0,0,1,1,0,0
L100264,bengaluru,Karnataka,Koramangala,905.0,2,2.0,9,13.0,5.0,5-10,semi,apartment,16739200.0,18495.3,0,1,0,0,1,0,1,1
L100265,kochi,Kerala,Edappally,1687.6,4,3.0,14,18.0,6.0,5-10,unfurnished,independent,10852200.0,6430.5,0,0,1,1,0,1,1,1
L100266,hyderabad,Telangana,Miyapur,824.3,1,1.0,3,10.0,,5-10,semi,apartment,5268600.0,6391.5,1,1,0,1,1,0,0,1
L100267,kolkata,West Bengal,Behala,2378.7,4,4.0,11,11.0,22.0,20+,semi,apartment,11114100.0,4672.4,1,0,0,1,0,1,0,1
L100268,delhi,Delhi,South Delhi,1421.8,4,4.0,16,20.0,13.0,10-20,semi,apartment,46545100.0,32736.5,1,0,1,1,0,0,1,1
L100269,mumbai,Maharashtra,Bandra,2337.9,5,4.0,0,0.0,6.0,5-10,semi,plot,78277700.0,33482.1,1,0,0,0,1,0,1,1
L100270,hyderabad,Telangana,Hitec City,1714.5,3,2.0,9,10.0,3.0,1-5,unfurnished,independent,24305300.0,14176.3,0,1,0,1,1,0,1,1
L100271,chennai,Tamil Nadu,Tambaram,1686.2,4,3.0,6,10.0,,1-5,unfurnished,apartment,10012800.0,5938.1,1,0,1,1,1,0,0,1
L100272,ahmedabad,Gujarat,Maninagar,2287.0,5,5.0,16,18.0,1.0,1-5,full,villa,19030200.0,8320.9,1,0,1,1,0,1,1,1
L100273,mumbai,Maharashtra,Bandra,1709.8,4,4.0,4,14.0,4.0,1-5,unfurnished,apartment,90758900.0,53080.4,1,1,0,1,0,0,1,1
L100274,mumbai,Maharashtra,Andheri West,1676.6,3,3.0,10,16.0,15.0,10-20,unfurnished,apartment,47451100.0,28302.2,0,1,0,0,0,1,0,1
L100275,mumbai,Maharashtra,Borivali,2036.5,3,3.0,13,21.0,21.0,20+,unfurnished,apartment,42565300.0,20901.6,1,0,0,1,1,1,0,1
L100276,ahmedabad,Gujarat,Chandkheda,1423.8,2,2.0,0,0.0,0.0,new,semi,plot,5591300.0,3927.1,0,1,0,1,1,0,1,0
L100277,chandigarh,Chandigarh,Panchkula,1349.8,3,2.0,5,11.0,4.0,1-5,semi,apartment,13991200.0,10365.0,0,1,0,1,0,1,0,1
L100278,delhi,Delhi,Noida,965.0,2,1.0,0,0.0,31.0,20+,semi,plot,8571200.0,8882.0,0,1,0,0,0,1,1,1
L100279,kolkata,West Bengal,Howrah,1085.4,2,,14,18.0,0.0,new,full,apartment,6850100.0,6310.8,1,0,1,0,1,0,1,0
L100280,mumbai,Maharashtra,Borivali,1017.7,2,1.0,4,12.0,2.0,1-5,semi,independent,30599600.0,30067.0,0,0,0,0,0,1,0,1
L100281,pune,Maharashtra,Baner,1408.0,3,3.0,0,0.0,2.0,1-5,semi,plot,12901000.0,9162.7,0,1,0,0,0,1,1,0
L100282,ahmedabad,Gujarat,SG Highway,898.9,3,3.0,0,1.0,22.0,20+,full,apartment,5289400.0,5884.3,0,0,1,1,1,1,0,0
L100283,chandigarh,Chandigarh,Sector 8,959.7,2,2.0,15,16.0,6.0,5-10,semi,apartment,19191300.0,19996.4,1,1,1,0,1,1,1,0
L100284,ahmedabad,Gujarat,SG Highway,2026.7,3,3.0,10,14.0,1.0,1-5,unfurnished,apartment,13772300.0,6795.3,0,0,1,1,1,0,0,0
L100285,chennai,Tamil Nadu,OMR,680.4,1,1.0,1,6.0,15.0,10-20,unfurnished,apartment,5259100.0,7729.3,0,1,0,1,1,0,0,1
L100286,lucknow,Uttar Pradesh,Jankipuram,1415.2,4,4.0,0,0.0,4.0,1-5,unfurnished,plot,3976500.0,2809.9,0,0,0,0,1,0,0,1
L100287,delhi,Delhi,Noida,1333.4,3,3.0,14,22.0,,1-5,semi,apartment,20911000.0,15682.3,0,0,1,1,0,1,0,1
L100288,mumbai,Maharashtra,Andheri West,1430.6,3,3.0,0,11.0,17.0,10-20,full,apartment,48250100.0,33727.5,1,1,1,1,1,1,1,1
L100289,bengaluru,Karnataka,Sarjapur Road,1371.0,3,2.0,7,12.0,6.0,5-10,semi,apartment,16792000.0,12248.1,0,1,0,1,0,0,1,1
L100290,kochi,Kerala,Marine Drive,695.6,1,1.0,5,15.0,2.0,1-5,full,villa,10170500.0,14620.2,1,0,0,1,0,0,0,1
L100291,lucknow,Uttar Pradesh,Raebareli Road,577.2,1,1.0,0,4.0,6.0,5-10,full,apartment,2107400.0,3651.1,1,1,0,1,1,1,1,0
L100292,mumbai,Maharashtra,Andheri West,1395.3,3,3.0,9,10.0,0.0,new,unfurnished,apartment,51423100.0,36855.2,1,1,1,0,1,1,0,0
L100293,bengaluru,Karnataka,Whitefield,977.9,2,2.0,0,0.0,2.0,1-5,full,plot,8493300.0,8685.2,0,0,0,1,1,0,0,0
L100294,ahmedabad,Gujarat,Chandkheda,954.1,2,1.0,12,17.0,18.0,10-20,semi,apartment,3985000.0,4176.8,1,0,0,0,0,1,1,0
L100295,hyderabad,Telangana,Kondapur,782.8,2,1.0,19,25.0,,10-20,semi,apartment,5704500.0,7287.1,0,1,1,0,0,0,1,0
L100296,ahmedabad,Gujarat,Vastrapur,1995.4,4,3.0,5,11.0,37.0,20+,unfurnished,apartment,10862300.0,5443.7,0,1,1,1,1,0,0,1
L100297,pune,Maharashtra,Baner,1211.6,3,3.0,18,22.0,7.0,5-10,full,apartment,15381000.0,12694.3,0,1,0,0,1,0,1,1
L100298,jaipur,Rajasthan,Mansarovar,1469.1,2,2.0,2,2.0,1.0,1-5,semi,apartment,8115700.0,5524.4,0,1,0,1,0,0,1,1
L100299,delhi,Delhi,Rohini,1283.6,3,3.0,0,3.0,15.0,10-20,unfurnished,apartment,15374800.0,11977.7,1,1,1,0,0,1,0,0
L100300,pune,Maharashtra,Hinjewadi,1075.0,2,2.0,1,11.0,7.0,5-10,unfurnished,apartment,11261200.0,10475.8,1,1,0,0,1,0,1,1
L100301,kolkata,West Bengal,Garia,1363.7,4,4.0,1,8.0,3.0,1-5,unfurnished,apartment,8629300.0,6327.7,1,1,0,1,0,1,0,1
L100302,lucknow,Uttar Pradesh,Indira Nagar,980.8,4,4.0,8,13.0,0.0,new,semi,apartment,5140200.0,5240.5,0,1,0,1,1,1,0,1
L100303,chandigarh,Chandigarh,Mohali,1227.0,3,3.0,0,0.0,1.0,1-5,unfurnished,plot,6461800.0,5266.1,0,1,1,1,0,1,0,1
L100304,bengaluru,Karnataka,Hebbal,1604.9,3,3.0,0,5.0,23.0,20+,full,villa,22118800.0,13782.5,1,1,0,0,0,1,1,1
L100305,bengaluru,Karnataka,Whitefield,957.5,2,,2,12.0,31.0,20+,unfurnished,apartment,8335700.0,8705.6,1,0,0,0,0,0,1,1
L100306,lucknow,Uttar Pradesh,Aliganj,1227.4,2,1.0,7,14.0,12.0,10-20,unfurnished,independent,5567100.0,4535.8,1,0,0,0,1,0,1,1
L100307,delhi,Delhi,Greater Noida,1017.6,2,2.0,13,17.0,,10-20,full,apartment,12845900.0,12623.7,1,1,0,0,0,1,1,0
L100308,ahmedabad,Gujarat,Bopal,1475.8,3,3.0,0,0.0,4.0,1-5,full,plot,8312000.0,5632.4,1,0,0,0,0,1,0,0
L100309,delhi,Delhi,South Delhi,819.8,2,1.0,11,19.0,14.0,10-20,semi,independent,29096600.0,35490.6,1,0,1,0,0,1,0,0
L100310,bengaluru,Karnataka,Koramangala,1416.5,3,3.0,4,10.0,0.0,new,semi,villa,40245300.0,28411.1,1,1,0,0,0,0,1,1
L100311,bengaluru,Karnataka,Hebbal,1020.3,3,3.0,0,0.0,0.0,new,full,plot,11918800.0,11681.4,1,1,0,0,1,0,0,0
L100312,chandigarh,Chandigarh,Sector 8,1472.9,3,3.0,0,0.0,18.0,10-20,unfurnished,plot,14224500.0,9657.7,1,0,1,1,1,1,0,1
L100313,jaipur,Rajasthan,Vaishali Nagar,1874.6,3,2.0,6,7.0,14.0,10-20,semi,apartment,9513200.0,5074.8,1,0,0,1,1,0,1,1
L100314,chandigarh,Chandigarh,IT Park,1511.7,4,4.0,19,19.0,0.0,new,semi,apartment,22570500.0,14930.6,1,0,0,0,1,1,0,0
L100315,chandigarh,Chandigarh,Panchkula,1726.9,4,3.0,13,13.0,8.0,5-10,unfurnished,independent,17768400.0,10289.2,1,0,1,0,1,1,0,1
L100316,kolkata,West Bengal,Ballygunge,1460.2,3,3.0,11,18.0,14.0,10-20,full,apartment,17679700.0,12108.2,0,0,0,1,0,0,1,1
L100317,delhi,Delhi,Noida,1460.8,2,2.0,13,21.0,18.0,10-20,full,apartment,20864500.0,14283.4,1,0,1,1,1,1,0,0
L100318,ahmedabad,Gujarat,SG Highway,1447.9,3,3.0,4,17.0,3.0,1-5,unfurnished,apartment,11632500.0,8034.0,1,1,1,1,0,0,1,0
L100319,chandigarh,Chandigarh,Zirakpur,1754.8,4,3.0,1,1.0,1.0,1-5,unfurnished,apartment,11679400.0,6655.7,0,0,1,0,0,1,0,1
L100320,kolkata,West Bengal,New Town,971.9,2,1.0,2,14.0,3.0,1-5,semi,independent,9200900.0,9466.7,1,0,0,1,0,1,1,0
L100321,kolkata,West Bengal,Howrah,1234.4,3,2.0,7,11.0,1.0,1-5,semi,apartment,6667800.0,5401.4,1,1,0,1,0,1,1,0
L100322,ahmedabad,Gujarat,Bopal,810.3,2,2.0,6,10.0,21.0,20+,semi,apartment,4113400.0,5076.4,1,1,1,1,0,1,1,0
L100323,pune,Maharashtra,Koregaon Park,2141.2,5,4.0,7,17.0,1.0,1-5,semi,villa,49660800.0,23193.1,1,1,1,1,0,0,1,1
L100324,mumbai,Maharashtra,Borivali,1219.5,2,,8,9.0,15.0,10-20,unfurnished,apartment,31694300.0,25988.7,1,0,1,1,0,1,1,0
L100325,mumbai,Maharashtra,Andheri West,1270.2,3,3.0,8,21.0,,5-10,full,independent,51941000.0,40891.5,1,0,0,0,1,1,1,0
L100326,ahmedabad,Gujarat,Maninagar,1434.3,2,2.0,0,16.0,2.0,1-5,unfurnished,apartment,6412900.0,4471.1,0,0,0,0,0,0,0,1
L100327,delhi,Delhi,Rohini,1119.9,3,3.0,20,29.0,13.0,10-20,unfurnished,apartment,16920700.0,15109.0,1,1,0,1,1,1,0,1
L100328,chennai,Tamil Nadu,OMR,1010.2,2,1.0,12,14.0,26.0,20+,unfurnished,apartment,6561400.0,6495.4,1,1,0,1,0,0,1,1
L100329,chennai,Tamil Nadu,Anna Nagar,1940.3,4,3.0,4,13.0,10.0,10-20,unfurnished,independent,22574500.0,11634.8,1,1,0,0,1,1,0,0
L100330,chennai,Tamil Nadu,Porur,1464.8,3,2.0,3,5.0,7.0,5-10,unfurnished,apartment,9718500.0,6634.5,0,0,1,0,0,1,0,0
L100331,mumbai,Maharashtra,Navi Mumbai,910.5,1,1.0,6,6.0,14.0,10-20,semi,apartment,16242300.0,17838.8,1,0,1,0,0,1,1,1
L100332,pune,Maharashtra,Wakad,1455.6,3,2.0,0,0.0,0.0,new,unfurnished,plot,10977800.0,7541.9,1,1,1,1,0,1,0,0
L100333,ahmedabad,Gujarat,Satellite,730.9,1,1.0,12,13.0,1.0,1-5,full,independent,8002400.0,10948.5,1,1,0,0,0,1,0,0
L100334,bengaluru,Karnataka,Indiranagar,741.1,1,1.0,17,18.0,35.0,20+,unfurnished,apartment,11837500.0,15973.9,0,1,1,0,0,0,1,1
L100335,hyderabad,Telangana,Uppal,1071.9,2,2.0,4,14.0,7.0,5-10,full,apartment,7140500.0,6661.4,0,1,0,1,0,0,0,0
L100336,kochi,Kerala,Aluva,898.9,2,2.0,3,3.0,18.0,10-20,semi,apartment,4561200.0,5074.0,1,0,0,1,1,1,1,0
L100337,mumbai,Maharashtra,Bandra,703.0,2,1.0,0,0.0,36.0,20+,unfurnished,plot,20137500.0,28644.5,0,0,1,1,1,1,0,0
L100338,chandigarh,Chandigarh,Sector 8,1110.0,2,1.0,12,20.0,5.0,5-10,unfurnished,apartment,18686600.0,16834.4,1,1,1,1,1,1,0,0
L100339,pune,Maharashtra,Kharadi,1176.3,2,1.0,10,16.0,19.0,10-20,semi,apartment,11810000.0,10040.1,0,0,0,1,1,0,0,1
L100340,pune,Maharashtra,Wakad,1894.6,4,3.0,0,1.0,13.0,10-20,semi,apartment,15744200.0,8309.9,0,0,1,1,1,1,0,0
L100341,kochi,Kerala,Kakkanad,1101.0,2,2.0,10,11.0,12.0,10-20,full,independent,8434700.0,7660.6,0,1,1,0,0,1,0,0
L100342,bengaluru,Karnataka,Whitefield,1268.3,3,3.0,0,1.0,36.0,20+,semi,apartment,11235100.0,8858.6,1,0,0,1,1,1,1,1
L100343,bengaluru,Karnataka,Koramangala,806.4,2,1.0,1,9.0,4.0,1-5,semi,independent,21134000.0,26206.9,0,1,1,1,1,1,1,0
